tractID,tract,Year,City,LACity,Community_Name,Detailed_Name,SPA,SD,CD,ca_ssd,ca_sad,us_cd,DemogSurvCt,YouthSurvCt,SheltHmisCt,ShelterCountAny,StreetCountAny,totStreetSingAdult,totStreetFamHH,totStreetFamMem,totCars,totVans,totCampers,totTents,totEncamp,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totEncampPeople,FamCarHH,FamVanHH,FamCamperHH,FamTentHH,FamEncampHH,FamCarPeople,FamVanPeople,FamCamperPeople,FamTentPeople,FamEncampPeople,IndCarPeople,IndVanPeople,IndCamperPeople,IndTentPeople,IndEncampPeople,totYouthFamHH,totESAdultSingAdult,totESAdultFamHH,totESAdultFamMem,totESYouthSingYouth,totESYouthFamHH,totESYouthFamMem,totESYouthUnaccYouth,totTHAdultSingAdult,totTHAdultFamHH,totTHAdultFamMem,totTHYouthSingYouth,totTHYouthFamHH,totTHYouthFamMem,totTHYouthUnaccYouth,totSHAdultSingAdult,totSHAdultFamHH,totSHAdultFamMem,totSHYouthSingYouth,totSHYouthFamHH,totSHYouthFamMem,totSHYouthUnaccYouth,totUnsheltPeople,totESPeople,totTHPeople,totSHPeople,totSheltPeople,totPeople
6037131400,131400,2017,Los Angeles,1,Reseda,Reseda NC,2,3,12,27,45,30,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,43,0,43,43
6037131600,131600,2017,Los Angeles,1,Reseda,Reseda NC,2,3,3,27,45,30,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
6037131701,131701,2017,Los Angeles,1,Reseda,Reseda NC,2,3,3,27,45,30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037131702,131702,2017,Los Angeles,1,Reseda,Reseda NC,2,3,3,27,45,30,0,0,0,0,1,3,0,0,1,0,6,0,0,2,0,13,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
6037131800,131800,2017,Los Angeles,1,Reseda,Reseda NC,2,3,3,27,45,30,0,3,0,0,1,2,0,0,0,3,1,1,4,0,5,2,2,8,0,0,0,0,0,0,0,0,0,0,0,5,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
6037131900,131900,2017,Los Angeles,1,Lake Balboa,Lake Balboa NC,2,3,6,27,46,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037132001,132001,2017,Los Angeles,1,Lake Balboa,Lake Balboa NC,2,3,6,27,46,30,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
6037132002,132002,2017,Los Angeles,1,Lake Balboa,Lake Balboa NC,2,3,6,27,46,30,5,0,0,0,1,5,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
6037132101,132101,2017,Los Angeles,1,Lake Balboa,Lake Balboa NC,2,3,6,27,46,30,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6037132102,132102,2017,Los Angeles,1,Lake Balboa,Lake Balboa NC,2,3,6,27,46,30,0,0,0,0,1,1,0,0,3,0,3,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
6037132300,132300,2017,Los Angeles,1,Reseda,Reseda NC,2,3,3,27,45,30,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
6037132501,132501,2017,Los Angeles,1,Reseda,Reseda NC,2,3,3,27,45,30,0,0,0,0,1,14,0,0,0,0,1,8,3,0,0,2,14,6,0,0,0,0,0,0,0,0,0,0,0,0,2,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35
6037132502,132502,2017,Los Angeles,1,Reseda,Reseda NC,2,3,3,27,45,30,0,1,0,0,1,0,0,0,1,0,2,0,2,2,0,4,0,4,0,0,0,0,0,0,0,0,0,0,1,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
6037132700,132700,2017,Los Angeles,1,Reseda,Reseda NC,2,3,3,27,45,30,0,0,0,0,1,2,0,0,3,2,3,0,0,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
6037132900,132900,2017,Los Angeles,1,Tarzana,Tarzana NC,2,3,5,27,45,30,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
6037133000,133000,2017,Los Angeles,1,Reseda,Reseda NC,2,3,3,27,45,30,0,0,0,0,1,0,0,0,4,0,0,0,2,6,0,0,0,4,0,0,0,0,0,1,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
6037133100,133100,2017,Los Angeles,1,Tarzana,Tarzana NC,2,3,3,27,45,30,0,0,0,0,1,1,0,0,0,1,5,0,3,0,2,10,0,6,0,0,0,0,0,0,0,1,0,0,0,2,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
6037134001,134001,2017,Los Angeles,1,Winnetka,Winnetka NC,2,3,3,27,45,30,0,0,0,0,1,1,0,0,1,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
6037134002,134002,2017,Los Angeles,1,Winnetka,Winnetka NC,2,3,3,27,45,30,0,0,0,0,1,0,0,0,0,1,2,0,1,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
6037134101,134101,2017,Los Angeles,1,Winnetka,Winnetka NC,2,3,3,27,45,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037134103,134103,2017,Los Angeles,1,Winnetka,Winnetka NC,2,3,3,27,45,30,0,0,0,0,1,1,0,0,0,1,3,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
6037134104,134104,2017,Los Angeles,1,Winnetka,Winnetka NC,2,3,3,27,45,30,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
6037134201,134201,2017,Los Angeles,1,Canoga Park,Canoga Park NC,2,3,3,27,45,30,0,0,0,0,1,0,0,0,0,4,7,0,0,0,7,15,0,0,0,0,0,0,0,0,0,1,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
6037134302,134302,2017,Los Angeles,1,West Hills,West Hills NC,2,5,12,27,45,30,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
6037134303,134303,2017,Los Angeles,1,Canoga Park,Canoga Park NC,2,3,3,27,45,30,0,0,0,0,1,10,0,0,3,4,2,0,3,5,7,4,0,6,0,0,0,0,0,0,0,0,0,0,4,7,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32
6037134304,134304,2017,Los Angeles,1,Canoga Park,Canoga Park NC,2,3,3,27,45,30,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6037134305,134305,2017,Los Angeles,1,Canoga Park,Canoga Park NC,2,3,3,27,45,30,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
6037134306,134306,2017,Los Angeles,1,Canoga Park,Canoga Park NC,2,3,3,27,45,30,0,0,0,0,1,2,0,0,1,0,1,0,2,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
6037134421,134421,2017,Los Angeles,1,West Hills,West Hills NC,2,3,12,27,45,30,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
6037134422,134422,2017,Los Angeles,1,West Hills,West Hills NC,2,3,12,27,45,30,0,0,0,0,1,0,0,0,1,3,7,0,2,2,5,15,0,4,0,0,0,0,0,0,0,1,0,0,1,5,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26
6037134423,134423,2017,Los Angeles,1,West Hills,West Hills NC,2,5,12,27,45,30,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
6037134424,134424,2017,Los Angeles,1,West Hills,West Hills NC,2,5,12,27,45,30,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
6037134520,134520,2017,Los Angeles,1,Canoga Park,Canoga Park NC,2,3,3,27,45,30,10,0,0,0,1,0,0,0,0,1,12,1,4,0,2,25,2,8,0,0,0,0,0,0,0,1,0,0,0,2,24,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,36
6037134521,134521,2017,Los Angeles,1,Canoga Park,Canoga Park NC,2,3,3,27,45,30,0,0,0,0,1,6,0,0,0,0,11,0,4,0,0,23,0,8,0,0,0,0,0,0,0,1,0,0,0,0,22,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37
6037134522,134522,2017,Los Angeles,1,Canoga Park,Canoga Park NC,2,3,3,27,45,30,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
6037134710,134710,2017,Los Angeles,1,Winnetka,Winnetka NC,2,3,3,27,45,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037134720,134720,2017,Los Angeles,1,Winnetka,Winnetka NC,2,3,3,27,45,30,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
6037134800,134800,2017,Los Angeles,1,Winnetka,Winnetka NC,2,3,3,27,45,30,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
6037134901,134901,2017,Los Angeles,1,Tarzana,Tarzana NC,2,3,3,27,45,30,1,0,0,0,1,1,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
6037134903,134903,2017,Los Angeles,1,Woodland Hills,Woodland Hills-Warner Center NC,2,3,3,27,45,30,0,0,0,0,1,1,0,0,0,1,3,2,3,0,2,6,3,6,0,0,0,0,0,0,0,0,0,0,0,2,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
6037134904,134904,2017,Los Angeles,1,Winnetka,Winnetka NC,2,3,3,27,45,30,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
6037134905,134905,2017,Los Angeles,1,Woodland Hills,Woodland Hills-Warner Center NC,2,3,3,27,45,30,0,0,0,0,1,0,0,0,0,2,4,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
6037135102,135102,2017,Los Angeles,1,West Hills,West Hills NC,2,3,12,27,45,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037135111,135111,2017,Los Angeles,1,Woodland Hills,Woodland Hills-Warner Center NC,2,3,3,27,45,30,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
6037135113,135113,2017,Los Angeles,1,Woodland Hills,Woodland Hills-Warner Center NC,2,3,3,27,45,30,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
6037135114,135114,2017,Los Angeles,1,Woodland Hills,Woodland Hills-Warner Center NC,2,3,3,27,45,30,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,10,0,2,0,0,0,0,0,0,0,1,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
6037135201,135201,2017,Los Angeles,1,West Hills,West Hills NC,2,3,12,27,45,30,0,0,0,0,1,0,0,0,1,3,6,0,1,2,5,13,0,2,0,0,0,0,0,0,0,1,0,0,1,5,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
6037135202,135202,2017,Los Angeles,1,West Hills,West Hills NC,2,3,12,27,45,30,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
6037135203,135203,2017,Los Angeles,1,West Hills,West Hills NC,2,3,12,27,45,30,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
6037137000,137000,2017,Los Angeles,1,Woodland Hills,Woodland Hills-Warner Center NC,2,3,3,27,45,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037137103,137103,2017,Los Angeles,1,Woodland Hills,Woodland Hills-Warner Center NC,2,3,3,27,45,30,0,0,0,0,1,1,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
6037137104,137104,2017,Los Angeles,1,Woodland Hills,Woodland Hills-Warner Center NC,2,3,3,27,45,30,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
6037137201,137201,2017,Los Angeles,1,Woodland Hills,Woodland Hills-Warner Center NC,2,3,3,27,45,30,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6037137301,137301,2017,Los Angeles,1,Woodland Hills,Woodland Hills-Warner Center NC,2,3,3,27,45,30,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6037137302,137302,2017,Los Angeles,1,Woodland Hills,Woodland Hills-Warner Center NC,2,3,3,27,45,30,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
6037137401,137401,2017,Los Angeles,1,Woodland Hills,Woodland Hills-Warner Center NC,2,3,3,27,45,30,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
6037137402,137402,2017,Los Angeles,1,Woodland Hills,Woodland Hills-Warner Center NC,2,3,3,27,45,30,0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
6037137501,137501,2017,Los Angeles,1,Woodland Hills,Woodland Hills-Warner Center NC,2,3,3,27,45,30,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
6037137502,137502,2017,Los Angeles,1,Woodland Hills,Woodland Hills-Warner Center NC,2,3,3,27,45,30,0,0,0,0,1,4,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
6037137504,137504,2017,Los Angeles,1,Woodland Hills,Woodland Hills-Warner Center NC,2,3,3,27,45,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037138000,138000,2017,Los Angeles,1,Woodland Hills,Woodland Hills-Warner Center NC,2,3,3,27,45,30,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
6037139001,139001,2017,Los Angeles,1,Encino,Encino NC,2,3,5,27,45,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037139200,139200,2017,Los Angeles,1,Encino,Encino NC,2,3,5,27,45,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037139301,139301,2017,Los Angeles,1,Tarzana,Tarzana NC,2,3,3,27,45,30,0,0,0,0,1,2,0,0,0,0,4,0,3,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
6037139302,139302,2017,Los Angeles,1,Tarzana,Tarzana NC,2,3,3,27,45,30,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
6037139303,139303,2017,Los Angeles,1,Tarzana,Tarzana NC,2,3,3,27,45,30,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6037139401,139401,2017,Los Angeles,1,Tarzana,Tarzana NC,2,3,3,27,45,30,7,0,0,0,1,4,0,0,0,0,1,0,4,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
6037139402,139402,2017,Los Angeles,1,Tarzana,Tarzana NC,2,3,3,27,45,30,0,0,0,0,1,16,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
6037139502,139502,2017,Los Angeles,1,Encino,Encino NC,2,3,5,27,45,30,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
6037139503,139503,2017,Los Angeles,1,Encino,Encino NC,2,3,5,27,45,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037139504,139504,2017,Los Angeles,1,Encino,Encino NC,2,3,5,27,45,30,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6037139600,139600,2017,Los Angeles,1,Encino,Encino NC,2,3,5,27,45,30,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
6037139701,139701,2017,Los Angeles,1,Encino,Encino NC,2,3,5,27,45,30,0,0,0,0,1,5,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
6037139702,139702,2017,Los Angeles,1,Encino,Encino NC,2,3,5,27,45,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037139703,139703,2017,Los Angeles,1,Encino,Encino NC,2,3,3,27,45,30,0,0,0,0,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
6037139801,139801,2017,Los Angeles,1,Tarzana,Tarzana NC,2,3,3,27,45,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037139802,139802,2017,Los Angeles,1,Tarzana,Tarzana NC,2,3,3,27,45,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037141101,141101,2017,Los Angeles,1,Sherman Oaks,Sherman Oaks NC,2,3,4,18,46,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
